Ref,Original ref,Date,IP,Update type,Technical cookies,Statistics cookies,Profiling cookies
1598763767984,1598763754005,2020-08-30 05:02:47,103.246.111.6,Cancel BUTTON,1,0,0
1598764347185,1598764341449,2020-08-30 05:12:28,190.6.214.64,ACCEPT BUTTON,1,1,1
1598764410791,1598764409039,2020-08-30 05:13:32,157.35.227.177,ACCEPT BUTTON,1,1,1
1598764781103,1598764752275,2020-08-30 05:19:44,157.49.161.210,ACCEPT BUTTON,1,1,1
1598808109974,1598808102256,2020-08-30 05:21:56,39.62.43.80,Cancel BUTTON,1,0,0
1598764959829,1598764934542,2020-08-30 05:22:40,157.34.71.167,ACCEPT BUTTON,1,1,1
1598765166953,1598765162962,2020-08-30 05:26:08,192.142.138.170,Cancel BUTTON,1,0,0
1598765665931,1598765652937,2020-08-30 05:34:26,157.35.240.121,ACCEPT BUTTON,1,1,1
1598765938243,1598765877732,2020-08-30 05:38:58,77.111.247.185,ACCEPT BUTTON,1,1,1
1598766525044,1598766489740,2020-08-30 05:48:58,157.43.9.142,ACCEPT BUTTON,1,1,1
1598766612349,1598766597214,2020-08-30 05:50:13,91.186.241.128,ACCEPT BUTTON,1,1,1
1598766618940,1598766611969,2020-08-30 05:50:20,186.209.218.130,ACCEPT BUTTON,1,1,1
1598766945648,1598766926578,2020-08-30 05:55:46,132.154.83.29,ACCEPT BUTTON,1,1,1
1598792561721,1598792539837,2020-08-30 06:03:14,157.41.2.180,ACCEPT BUTTON,1,1,1
1598767559154,1598767556671,2020-08-30 06:06:02,119.160.102.72,ACCEPT BUTTON,1,1,1
1598767734450,1598767724804,2020-08-30 06:08:55,157.42.118.228,ACCEPT BUTTON,1,1,1
1598767874261,1598767868636,2020-08-30 06:11:09,182.1.172.191,Cancel BUTTON,1,0,0
1598767989573,1598767978628,2020-08-30 06:13:10,47.247.74.40,ACCEPT BUTTON,1,1,1
1598769365798,1598769361592,2020-08-30 06:36:06,49.150.44.109,ACCEPT BUTTON,1,1,1
1598769418176,1598769405586,2020-08-30 06:37:00,139.0.163.102,ACCEPT BUTTON,1,1,1
1598769482386,1598769470061,2020-08-30 06:38:02,157.37.130.220,ACCEPT BUTTON,1,1,1
1598769673016,1598769658449,2020-08-30 06:41:14,157.49.126.72,ACCEPT BUTTON,1,1,1
1598770320162,1598770306645,2020-08-30 06:52:02,47.9.85.222,ACCEPT BUTTON,1,1,1
1598770742172,1598770739447,2020-08-30 06:59:01,223.230.141.206,Cancel BUTTON,1,0,0
1598771504733,1598771499163,2020-08-30 07:11:44,5.169.208.157,ACCEPT BUTTON,1,1,1
1598771614054,1598771606370,2020-08-30 07:13:35,88.237.55.94,ACCEPT BUTTON,1,1,1
1598771804673,1598771794165,2020-08-30 07:16:44,111.119.178.155,ACCEPT BUTTON,1,1,1
1598772255609,1598772246887,2020-08-30 07:24:12,157.48.208.207,Cancel BUTTON,1,0,0
1598772417637,1598772382603,2020-08-30 07:26:59,157.37.100.214,ACCEPT BUTTON,1,1,1
1598772690199,1598772667838,2020-08-30 07:31:30,157.37.225.247,ACCEPT BUTTON,1,1,1
1598773046941,1598772993854,2020-08-30 07:37:29,157.35.240.80,ACCEPT BUTTON,1,1,1
1598773257183,1598773233659,2020-08-30 07:40:58,157.34.127.27,ACCEPT BUTTON,1,1,1
1598774044855,1598774035903,2020-08-30 07:54:06,47.9.134.140,ACCEPT BUTTON,1,1,1
1598774212463,1598774208412,2020-08-30 07:56:52,5.108.186.158,Cancel BUTTON,1,0,0
1598775027837,1598775018209,2020-08-30 08:10:29,157.43.38.96,ACCEPT BUTTON,1,1,1
1598775244506,1598775199366,2020-08-30 08:14:05,157.42.112.61,ACCEPT BUTTON,1,1,1
1598775266884,1598775255711,2020-08-30 08:14:29,157.33.235.101,ACCEPT BUTTON,1,1,1
1598775876788,1598775847676,2020-08-30 08:24:40,49.150.13.54,Cancel BUTTON,1,0,0
1598776160848,1598776156563,2020-08-30 08:29:21,182.189.108.126,Cancel BUTTON,1,0,0
1598776280333,1598776257392,2020-08-30 08:31:21,180.251.249.34,ACCEPT BUTTON,1,1,1
1598776388100,1598776385175,2020-08-30 08:33:09,77.111.244.59,ACCEPT BUTTON,1,1,1
1598776480537,1598776476178,2020-08-30 08:34:40,103.255.5.112,Cancel BUTTON,1,0,0
1598776633052,1598776612042,2020-08-30 08:39:43,157.34.2.148,ACCEPT BUTTON,1,1,1
1598776866013,1598776862234,2020-08-30 08:41:05,103.255.5.112,Cancel BUTTON,1,0,0
1598777061989,1598777054859,2020-08-30 08:44:23,125.160.5.26,Cancel BUTTON,1,0,0
1598777175884,1598777169815,2020-08-30 08:46:16,103.140.31.157,ACCEPT BUTTON,1,1,1
1598777496885,1598777411820,2020-08-30 08:51:38,199.247.19.161,ACCEPT BUTTON,1,1,1
1598777689070,1598777660103,2020-08-30 08:54:50,47.8.249.252,ACCEPT BUTTON,1,1,1
1598777733783,1598777727472,2020-08-30 08:55:34,175.158.49.190,Cancel BUTTON,1,0,0
1598777771531,1598777751251,2020-08-30 08:56:12,106.200.107.213,ACCEPT BUTTON,1,1,1
1598777790875,1598777786387,2020-08-30 08:56:32,117.102.6.78,ACCEPT BUTTON,1,1,1
1598777802711,1598777792116,2020-08-30 08:56:44,157.32.251.15,ACCEPT BUTTON,1,1,1
1598777855270,1598777846758,2020-08-30 08:57:33,180.190.79.220,ACCEPT BUTTON,1,1,1
1598778248259,1598778239355,2020-08-30 09:04:10,157.33.155.170,ACCEPT BUTTON,1,1,1
1598778527350,1598778523480,2020-08-30 09:08:46,182.1.232.160,Cancel BUTTON,1,0,0
1598778598455,1598778594692,2020-08-30 09:09:57,140.213.35.40,ACCEPT BUTTON,1,1,1
1598778954302,1598778893761,2020-08-30 09:10:10,78.166.129.38,ACCEPT BUTTON,1,1,1
1598778721228,1598778694468,2020-08-30 09:12:01,175.176.88.13,ACCEPT BUTTON,1,1,1
1598778837164,1598778750115,2020-08-30 09:13:57,213.57.112.82,ACCEPT BUTTON,1,1,1
1598779123578,1598779112743,2020-08-30 09:18:44,157.42.87.29,ACCEPT BUTTON,1,1,1
1598779205420,1598779200156,2020-08-30 09:20:05,120.188.64.43,ACCEPT BUTTON,1,1,1
1598779261783,1598779246155,2020-08-30 09:21:00,88.232.169.88,ACCEPT BUTTON,1,1,1
1598779354803,1598779321974,2020-08-30 09:22:35,47.247.97.215,ACCEPT BUTTON,1,1,1
1598779659733,1598779638659,2020-08-30 09:27:48,157.34.14.187,ACCEPT BUTTON,1,1,1
1598779830514,1598779823201,2020-08-30 09:30:31,120.29.76.180,ACCEPT BUTTON,1,1,1
1598780018022,1598780009371,2020-08-30 09:33:40,88.237.217.209,Cancel BUTTON,1,0,0
1598780401398,1598780398936,2020-08-30 09:40:02,88.229.108.165,ACCEPT BUTTON,1,1,1
1598780462516,1598780458573,2020-08-30 09:40:53,51.179.102.159,ACCEPT BUTTON,1,1,1
1598780824652,1598780814135,2020-08-30 09:47:04,36.74.212.199,Cancel BUTTON,1,0,0
1598781413490,1598781391245,2020-08-30 09:48:43,176.30.151.14,Cancel BUTTON,1,0,0
1598781174587,1598781163294,2020-08-30 09:52:55,157.47.150.19,ACCEPT BUTTON,1,1,1
1598782296831,1598782283550,2020-08-30 10:11:38,203.135.44.116,Cancel BUTTON,1,0,0
1598782466412,1598782462133,2020-08-30 10:14:29,182.182.108.1,Cancel BUTTON,1,0,0
1598782767332,1598782764486,2020-08-30 10:19:27,37.111.134.7,ACCEPT BUTTON,1,1,1
1598783182760,1598782815263,2020-08-30 10:26:32,39.45.26.138,Cancel BUTTON,1,0,0
1598783495636,1598783481880,2020-08-30 10:31:37,125.160.66.227,Cancel BUTTON,1,0,0
1598783637316,1598783627013,2020-08-30 10:33:57,64.119.192.58,ACCEPT BUTTON,1,1,1
1598783643164,1598783604503,2020-08-30 10:34:04,47.8.179.210,ACCEPT BUTTON,1,1,1
1598783763121,1598783745014,2020-08-30 10:36:03,157.41.125.55,ACCEPT BUTTON,1,1,1
1598784053417,1598784049632,2020-08-30 10:40:53,156.201.2.193,ACCEPT BUTTON,1,1,1
1598784201482,1598784194884,2020-08-30 10:43:21,95.159.90.58,ACCEPT BUTTON,1,1,1
1598784359416,1598784347548,2020-08-30 10:46:00,85.100.206.10,ACCEPT BUTTON,1,1,1
1598784464663,1598784462565,2020-08-30 10:49:59,188.49.254.9,Cancel BUTTON,1,0,0
1598784753452,1598784737830,2020-08-30 10:52:34,49.35.34.115,ACCEPT BUTTON,1,1,1
1598784780388,1598784769341,2020-08-30 10:52:39,106.0.54.178,ACCEPT BUTTON,1,1,1
1598784817690,1598784704112,2020-08-30 10:53:37,120.29.112.43,ACCEPT BUTTON,1,1,1
1598784836116,1598784828780,2020-08-30 10:53:57,119.157.76.198,ACCEPT BUTTON,1,1,1
1598781363065,1598781357381,2020-08-30 10:56:09,191.119.49.16,ACCEPT BUTTON,1,1,1
1598785270835,1598785267194,2020-08-30 11:01:11,51.75.89.216,Cancel BUTTON,1,0,0
1598785533639,1598785512695,2020-08-30 11:05:33,62.201.241.77,ACCEPT BUTTON,1,1,1
1598785579024,1598785552654,2020-08-30 11:06:19,47.247.100.36,ACCEPT BUTTON,1,1,1
1598785621754,1598785614277,2020-08-30 11:07:01,111.125.118.51,Cancel BUTTON,1,0,0
1598785689383,1598785681249,2020-08-30 11:08:10,101.53.228.208,ACCEPT BUTTON,1,1,1
1598785959765,1598785957971,2020-08-30 11:12:40,31.166.117.123,Cancel BUTTON,1,0,0
1598786117622,1598786100491,2020-08-30 11:15:17,117.198.175.250,Cancel BUTTON,1,0,0
1598786164387,1598786147087,2020-08-30 11:16:04,112.203.236.235,ACCEPT BUTTON,1,1,1
1598786210926,1598786203237,2020-08-30 11:16:48,95.116.172.233,ACCEPT BUTTON,1,1,1
1598786781405,1598786748759,2020-08-30 11:26:23,47.11.190.15,ACCEPT BUTTON,1,1,1
1598786823696,1598786809669,2020-08-30 11:27:03,103.136.64.74,Cancel BUTTON,1,0,0
1598786860971,1598786858256,2020-08-30 11:27:41,115.178.196.155,ACCEPT BUTTON,1,1,1
1598786993674,1598786976708,2020-08-30 11:29:54,137.59.221.132,Cancel BUTTON,1,0,0
1598787565590,1598787548536,2020-08-30 11:39:26,47.247.162.249,ACCEPT BUTTON,1,1,1
1598787843816,1598787833365,2020-08-30 11:44:04,177.53.145.54,ACCEPT BUTTON,1,1,1
1598788051401,1598788026655,2020-08-30 11:46:54,154.121.25.63,Cancel BUTTON,1,0,0
1598788114282,1598788090198,2020-08-30 11:48:34,37.234.23.88,Cancel BUTTON,1,0,0
1598788135802,1598788131211,2020-08-30 11:48:55,203.215.185.71,Cancel BUTTON,1,0,0
1598788149644,1598788125339,2020-08-30 11:49:10,47.247.44.241,ACCEPT BUTTON,1,1,1
1598788286881,1598788277565,2020-08-30 11:51:26,88.230.204.137,Cancel BUTTON,1,0,0
1598788711509,1598788678145,2020-08-30 11:58:46,157.43.203.37,ACCEPT BUTTON,1,1,1
1598788763840,1598788758267,2020-08-30 11:59:43,47.247.82.90,ACCEPT BUTTON,1,1,1
1598788915324,1598788910225,2020-08-30 12:01:56,125.162.214.48,Cancel BUTTON,1,0,0
1598789004405,1598788977569,2020-08-30 12:03:24,132.154.128.84,ACCEPT BUTTON,1,1,1
1598789049102,1598789038853,2020-08-30 12:04:09,14.186.150.192,ACCEPT BUTTON,1,1,1
1598789171348,1598789150668,2020-08-30 12:06:12,49.35.46.204,ACCEPT BUTTON,1,1,1
1598789284626,1598789281006,2020-08-30 12:08:06,41.97.206.217,Cancel BUTTON,1,0,0
1598789319325,1598789314798,2020-08-30 12:08:37,103.73.100.90,Cancel BUTTON,1,0,0
1598789807343,1598789802128,2020-08-30 12:16:47,39.59.41.46,ACCEPT BUTTON,1,1,1
1598789897359,1598789874474,2020-08-30 12:18:17,36.77.92.121,ACCEPT BUTTON,1,1,1
1598790030006,1598790017276,2020-08-30 12:20:30,182.1.111.202,ACCEPT BUTTON,1,1,1
1598790148239,1598790130811,2020-08-30 12:22:27,87.228.229.130,ACCEPT BUTTON,1,1,1
1598790627294,1598790622716,2020-08-30 12:30:28,139.99.141.69,ACCEPT BUTTON,1,1,1
1598790753228,1598790748080,2020-08-30 12:32:33,36.255.44.211,ACCEPT BUTTON,1,1,1
1598790760382,1598790757866,2020-08-30 12:32:40,46.32.127.154,Cancel BUTTON,1,0,0
1598790799105,1598790790895,2020-08-30 12:33:20,49.35.56.255,ACCEPT BUTTON,1,1,1
1598790838023,1598790814211,2020-08-30 12:34:02,39.34.135.217,ACCEPT BUTTON,1,1,1
1598790856535,1598790844093,2020-08-30 12:34:12,88.242.230.105,Cancel BUTTON,1,0,0
1598790855876,1598790831502,2020-08-30 12:34:16,120.29.99.117,ACCEPT BUTTON,1,1,1
1598790905374,1598790894844,2020-08-30 12:35:02,120.188.94.249,ACCEPT BUTTON,1,1,1
1598790929450,1598790907611,2020-08-30 12:35:29,39.50.118.160,ACCEPT BUTTON,1,1,1
1598790945557,1598790932763,2020-08-30 12:35:45,103.253.148.217,ACCEPT BUTTON,1,1,1
1598791391244,1598791384271,2020-08-30 12:43:11,36.71.140.86,ACCEPT BUTTON,1,1,1
1598791424353,1598791419211,2020-08-30 12:43:45,113.210.105.136,Cancel BUTTON,1,0,0
1598791562726,1598791537781,2020-08-30 12:46:02,157.43.225.174,ACCEPT BUTTON,1,1,1
1598791643366,1598791636106,2020-08-30 12:47:24,94.121.160.32,ACCEPT BUTTON,1,1,1
1598791731581,1598791722166,2020-08-30 12:48:52,110.54.201.78,ACCEPT BUTTON,1,1,1
1598792145438,1598792073999,2020-08-30 12:56:27,47.8.144.242,ACCEPT BUTTON,1,1,1
1598792201018,1598792151153,2020-08-30 12:56:41,157.41.86.98,ACCEPT BUTTON,1,1,1
1598792520620,1598792512190,2020-08-30 13:02:00,78.164.38.233,Cancel BUTTON,1,0,0
1598793243217,1598793218294,2020-08-30 13:14:04,157.36.8.89,ACCEPT BUTTON,1,1,1
1598794110280,1598794105518,2020-08-30 13:28:30,102.249.2.100,Cancel BUTTON,1,0,0
1598794162585,1598794156002,2020-08-30 13:29:28,185.136.149.22,Cancel BUTTON,1,0,0
1598794472908,1598794459640,2020-08-30 13:34:34,180.244.233.113,ACCEPT BUTTON,1,1,1
1598794659849,1598794452764,2020-08-30 13:37:41,157.42.116.24,ACCEPT BUTTON,1,1,1
1598794738019,1598794734778,2020-08-30 13:38:59,45.76.82.93,Cancel BUTTON,1,0,0
1598794795144,1598794791776,2020-08-30 13:39:56,95.185.33.88,Cancel BUTTON,1,0,0
1598796656458,1598796646395,2020-08-30 13:41:09,157.37.192.156,Cancel BUTTON,1,0,0
1598794931230,1598794924247,2020-08-30 13:42:12,112.211.0.233,ACCEPT BUTTON,1,1,1
1598794938646,1598794927939,2020-08-30 13:42:20,197.14.243.90,Cancel BUTTON,1,0,0
1598795169549,1598795157062,2020-08-30 13:46:04,82.154.27.168,ACCEPT BUTTON,1,1,1
1598795485994,1598795473880,2020-08-30 13:51:22,176.234.154.139,Cancel BUTTON,1,0,0
1598795512413,1598795498266,2020-08-30 13:51:53,157.34.77.76,ACCEPT BUTTON,1,1,1
1598795635909,1598795628423,2020-08-30 13:53:35,112.215.151.21,ACCEPT BUTTON,1,1,1
1598795751254,1598795739447,2020-08-30 13:55:51,157.34.27.165,ACCEPT BUTTON,1,1,1
1598684379176,1598684346957,2020-08-30 13:57:34,182.183.170.34,ACCEPT BUTTON,1,1,1
1598796101038,1598796080565,2020-08-30 14:01:46,47.247.126.212,ACCEPT BUTTON,1,1,1
1598796129055,1598796119267,2020-08-30 14:02:12,103.230.209.117,ACCEPT BUTTON,1,1,1
1598796182898,1598796155587,2020-08-30 14:03:31,157.43.230.68,ACCEPT BUTTON,1,1,1
1598796276793,1598796249094,2020-08-30 14:04:38,157.41.157.156,ACCEPT BUTTON,1,1,1
1598796334843,1598796330206,2020-08-30 14:05:35,78.171.199.105,ACCEPT BUTTON,1,1,1
1598796513693,1598796504480,2020-08-30 14:08:41,117.239.121.163,ACCEPT BUTTON,1,1,1
1598796595477,1598796576535,2020-08-30 14:09:56,157.37.144.207,ACCEPT BUTTON,1,1,1
1598796807674,1598796711084,2020-08-30 14:13:28,47.11.229.192,ACCEPT BUTTON,1,1,1
1598796880230,1598796867672,2020-08-30 14:14:43,47.29.155.99,ACCEPT BUTTON,1,1,1
1598796914435,1598796896128,2020-08-30 14:15:16,157.34.86.102,ACCEPT BUTTON,1,1,1
1598797100484,1598797043808,2020-08-30 14:18:22,125.162.208.136,Cancel BUTTON,1,0,0
1598797106111,1598797090694,2020-08-30 14:18:27,47.247.119.119,ACCEPT BUTTON,1,1,1
1598844071289,1598844064201,2020-08-30 14:18:53,125.160.65.232,ACCEPT BUTTON,1,1,1
1598797191456,1598797167506,2020-08-30 14:19:52,157.42.116.6,ACCEPT BUTTON,1,1,1
1598797309957,1598797295866,2020-08-30 14:20:28,41.107.147.201,Cancel BUTTON,1,0,0
1598797230801,1598797219917,2020-08-30 14:20:33,130.193.212.107,Cancel BUTTON,1,0,0
1598797395454,1598797364159,2020-08-30 14:23:16,157.43.250.187,ACCEPT BUTTON,1,1,1
1598793835340,1598793817878,2020-08-30 14:24:31,103.195.0.106,Cancel BUTTON,1,0,0
1598797586272,1598797581579,2020-08-30 14:26:26,193.108.118.176,Cancel BUTTON,1,0,0
1598797830862,1598797824876,2020-08-30 14:30:28,36.65.66.219,Cancel BUTTON,1,0,0
1598797861536,1598797847113,2020-08-30 14:31:02,47.247.92.31,ACCEPT BUTTON,1,1,1
1598797992534,1598797973919,2020-08-30 14:33:14,157.42.110.167,ACCEPT BUTTON,1,1,1
1598798083817,1598798071212,2020-08-30 14:34:43,125.160.96.56,Cancel BUTTON,1,0,0
1598798622627,1598798620035,2020-08-30 14:43:43,41.79.199.54,ACCEPT BUTTON,1,1,1
1598798728218,1598798718087,2020-08-30 14:45:29,49.156.152.121,ACCEPT BUTTON,1,1,1
1598798824839,1598798795502,2020-08-30 14:47:03,37.238.145.15,ACCEPT BUTTON,1,1,1
1598798824346,1598798814266,2020-08-30 14:47:05,49.34.0.55,ACCEPT BUTTON,1,1,1
1598799377841,1598799357728,2020-08-30 14:56:19,157.34.61.51,ACCEPT BUTTON,1,1,1
1598799562929,1598799557346,2020-08-30 14:59:03,182.1.3.217,Cancel BUTTON,1,0,0
1598799637923,1598799630599,2020-08-30 15:00:38,223.188.58.121,ACCEPT BUTTON,1,1,1
1598799841695,1598799831014,2020-08-30 15:04:02,119.160.119.137,ACCEPT BUTTON,1,1,1
1598800723871,1598800717419,2020-08-30 15:18:45,180.252.74.128,ACCEPT BUTTON,1,1,1
1598800836940,1598800825011,2020-08-30 15:20:37,157.47.11.180,ACCEPT BUTTON,1,1,1
1598800915434,1598800911777,2020-08-30 15:21:47,46.1.132.248,Cancel BUTTON,1,0,0
1598800916870,1598800894671,2020-08-30 15:21:58,157.35.228.29,ACCEPT BUTTON,1,1,1
1598800951630,1598800927458,2020-08-30 15:22:30,186.247.85.128,ACCEPT BUTTON,1,1,1
1598851482532,1598851423988,2020-08-30 15:24:18,125.160.112.215,ACCEPT BUTTON,1,1,1
1598801185628,1598801165982,2020-08-30 15:26:25,5.25.195.24,Cancel BUTTON,1,0,0
1598801291917,1598801281132,2020-08-30 15:28:12,47.247.154.103,ACCEPT BUTTON,1,1,1
1598801279255,1598801243834,2020-08-30 15:28:20,157.34.98.255,ACCEPT BUTTON,1,1,1
1598801646001,1598801640939,2020-08-30 15:34:04,190.80.51.0,ACCEPT BUTTON,1,1,1
1598801738907,1598801725230,2020-08-30 15:35:39,157.34.11.100,ACCEPT BUTTON,1,1,1
1598801842149,1598801838684,2020-08-30 15:38:01,125.167.112.17,Cancel BUTTON,1,0,0
1598801904163,1598801831477,2020-08-30 15:38:24,139.167.112.133,ACCEPT BUTTON,1,1,1
1598801927660,1598801914865,2020-08-30 15:38:48,157.33.233.64,ACCEPT BUTTON,1,1,1
1598802218691,1598802193939,2020-08-30 15:43:39,125.167.118.7,ACCEPT BUTTON,1,1,1
1598802254088,1598802247446,2020-08-30 15:44:15,95.12.124.207,ACCEPT BUTTON,1,1,1
1598802528989,1598802423708,2020-08-30 15:48:52,103.132.183.114,ACCEPT BUTTON,1,1,1
1598802603864,1598802588625,2020-08-30 15:50:04,157.34.50.44,ACCEPT BUTTON,1,1,1
1598802803569,1598802799218,2020-08-30 15:53:32,223.24.154.96,ACCEPT BUTTON,1,1,1
1598802947829,1598802937580,2020-08-30 15:55:47,193.34.232.24,ACCEPT BUTTON,1,1,1
1598803183945,1598803175426,2020-08-30 15:59:50,182.182.13.112,ACCEPT BUTTON,1,1,1
1598803219778,1598803196839,2020-08-30 16:00:20,139.167.119.182,ACCEPT BUTTON,1,1,1
1598614792531,1598614788737,2020-08-30 16:01:08,112.134.188.0,ACCEPT BUTTON,1,1,1
1598803302960,1598803299483,2020-08-30 16:01:43,122.176.68.72,Cancel BUTTON,1,0,0
1598803335518,1598803331124,2020-08-30 16:02:15,197.234.219.116,ACCEPT BUTTON,1,1,1
1598803430228,1598803427435,2020-08-30 16:03:50,103.116.249.188,ACCEPT BUTTON,1,1,1
1598803849546,1598803818236,2020-08-30 16:10:50,103.139.196.32,ACCEPT BUTTON,1,1,1
1598803913688,1598803900026,2020-08-30 16:11:54,157.32.183.206,ACCEPT BUTTON,1,1,1
1598803957295,1598803952508,2020-08-30 16:12:38,115.42.76.36,ACCEPT BUTTON,1,1,1
1598804134568,1598804117656,2020-08-30 16:15:33,190.236.211.121,ACCEPT BUTTON,1,1,1
1598804157662,1598804145344,2020-08-30 16:15:57,201.190.254.23,Cancel BUTTON,1,0,0
1598804426087,1598804418108,2020-08-30 16:20:41,195.16.79.37,ACCEPT BUTTON,1,1,1
1598804615823,1598804602962,2020-08-30 16:23:52,157.34.158.31,ACCEPT BUTTON,1,1,1
1598805249737,1598805248369,2020-08-30 16:34:10,92.221.177.63,ACCEPT BUTTON,1,1,1
1598805270678,1598805268707,2020-08-30 16:34:31,103.214.108.182,Cancel BUTTON,1,0,0
1598805400005,1598805386083,2020-08-30 16:36:36,176.88.29.189,ACCEPT BUTTON,1,1,1
1598806268348,1598806257611,2020-08-30 16:36:59,31.206.204.97,Cancel BUTTON,1,0,0
1598805649158,1598805635357,2020-08-30 16:40:50,114.79.17.20,ACCEPT BUTTON,1,1,1
1598805946023,1598805931075,2020-08-30 16:45:46,157.37.207.39,ACCEPT BUTTON,1,1,1
1598806022906,1598806017005,2020-08-30 16:47:01,176.205.83.223,Cancel BUTTON,1,0,0
1598806121112,1598806098816,2020-08-30 16:48:42,47.9.191.135,ACCEPT BUTTON,1,1,1
1598806156557,1598806105584,2020-08-30 16:49:18,157.43.15.138,ACCEPT BUTTON,1,1,1
1598806653443,1598806513659,2020-08-30 16:57:34,157.37.174.178,ACCEPT BUTTON,1,1,1
1598807124619,1598807118780,2020-08-30 17:05:25,43.239.85.31,ACCEPT BUTTON,1,1,1
1598807197091,1598807158705,2020-08-30 17:06:38,27.63.119.153,ACCEPT BUTTON,1,1,1
1598807898792,1598807888273,2020-08-30 17:19:34,47.247.30.100,ACCEPT BUTTON,1,1,1
1598808118524,1598808114778,2020-08-30 17:21:59,103.25.251.232,ACCEPT BUTTON,1,1,1
1598808161775,1598808151548,2020-08-30 17:22:44,119.160.65.248,ACCEPT BUTTON,1,1,1
1598808354891,1598808312067,2020-08-30 17:25:54,103.63.159.134,ACCEPT BUTTON,1,1,1
1598808431492,1598808427203,2020-08-30 17:27:11,72.255.54.246,ACCEPT BUTTON,1,1,1
1598808768159,1598808014860,2020-08-30 17:32:47,187.14.0.225,ACCEPT BUTTON,1,1,1
1598809254438,1598809251058,2020-08-30 17:40:55,122.8.235.1,ACCEPT BUTTON,1,1,1
1598810237533,1598810226660,2020-08-30 17:56:58,36.90.24.192,ACCEPT BUTTON,1,1,1
1598810497430,1598810494660,2020-08-30 18:01:37,5.107.228.80,ACCEPT BUTTON,1,1,1
1598810932711,1598810922976,2020-08-30 18:08:54,157.41.14.191,ACCEPT BUTTON,1,1,1
1598811361382,1598811350323,2020-08-30 18:16:02,82.129.253.106,ACCEPT BUTTON,1,1,1
1598811649202,1598811535538,2020-08-30 18:20:49,182.182.10.79,ACCEPT BUTTON,1,1,1
1598811685539,1598811683882,2020-08-30 18:21:25,157.34.46.176,Cancel BUTTON,1,0,0
1598812012184,1598812002216,2020-08-30 18:26:59,41.182.193.94,ACCEPT BUTTON,1,1,1
1598812434435,1598812404169,2020-08-30 18:28:57,95.9.212.82,ACCEPT BUTTON,1,1,1
1598812224340,1598812218715,2020-08-30 18:30:25,183.171.140.31,ACCEPT BUTTON,1,1,1
1598812481419,1598812478552,2020-08-30 18:34:42,113.203.193.47,ACCEPT BUTTON,1,1,1
1598812497723,1598812490015,2020-08-30 18:34:55,191.188.51.19,ACCEPT BUTTON,1,1,1
1598812725783,1598812722622,2020-08-30 18:38:46,5.109.233.124,Cancel BUTTON,1,0,0
1598812847669,1598812843456,2020-08-30 18:40:48,119.160.116.140,ACCEPT BUTTON,1,1,1
1598809153057,1598809124669,2020-08-30 18:41:26,196.71.107.7,Cancel BUTTON,1,0,0
1598813011365,1598813008031,2020-08-30 18:43:33,103.255.5.43,Cancel BUTTON,1,0,0
1598813240274,1598813234215,2020-08-30 18:47:20,110.39.173.139,Cancel BUTTON,1,0,0
1598813403164,1598813397099,2020-08-30 18:50:42,103.131.9.66,ACCEPT BUTTON,1,1,1
1598813600907,1598813599108,2020-08-30 18:53:22,196.74.38.108,ACCEPT BUTTON,1,1,1
1598813793485,1598813779456,2020-08-30 18:56:34,182.182.110.208,Cancel BUTTON,1,0,0
1598813826198,1598813823347,2020-08-30 18:57:06,103.255.7.49,Cancel BUTTON,1,0,0
1598814399554,1598814394252,2020-08-30 19:06:40,188.72.5.198,ACCEPT BUTTON,1,1,1
1598814657754,1598814650132,2020-08-30 19:10:58,59.103.108.169,ACCEPT BUTTON,1,1,1
1598814870268,1598814867470,2020-08-30 19:14:30,185.106.29.69,Cancel BUTTON,1,0,0
1598815011542,1598815007097,2020-08-30 19:16:52,180.241.45.89,ACCEPT BUTTON,1,1,1
1598815419075,1598815409119,2020-08-30 19:23:38,62.201.243.52,ACCEPT BUTTON,1,1,1
1598816285172,1598816281420,2020-08-30 19:38:05,36.90.24.65,Cancel BUTTON,1,0,0
1598816697481,1598816693845,2020-08-30 19:44:58,62.201.254.74,Cancel BUTTON,1,0,0
1598816923957,1598816907765,2020-08-30 19:48:43,41.102.88.199,ACCEPT BUTTON,1,1,1
1598817038529,1598817035337,2020-08-30 19:50:40,37.104.244.167,Cancel BUTTON,1,0,0
1598817110424,1598817102380,2020-08-30 19:51:50,105.66.0.218,Cancel BUTTON,1,0,0
1598817140444,1598817136900,2020-08-30 19:52:20,85.105.52.14,ACCEPT BUTTON,1,1,1
1598817486533,1598817483472,2020-08-30 19:58:07,103.73.101.130,Cancel BUTTON,1,0,0
1598817528739,1598817515252,2020-08-30 19:58:47,149.255.250.55,Cancel BUTTON,1,0,0
1598817723239,1598817720594,2020-08-30 20:02:03,167.179.5.205,ACCEPT BUTTON,1,1,1
1598817954821,1598817946258,2020-08-30 20:05:53,78.174.254.131,Cancel BUTTON,1,0,0
1598818010476,1598818008625,2020-08-30 20:06:52,181.44.116.78,ACCEPT BUTTON,1,1,1
1598818231795,1598818212842,2020-08-30 20:10:47,157.43.23.47,ACCEPT BUTTON,1,1,1
1598823974851,1598823970555,2020-08-30 21:46:15,91.117.183.37,ACCEPT BUTTON,1,1,1
1598825644945,1598825630010,2020-08-30 22:14:05,27.255.58.194,Cancel BUTTON,1,0,0
